CE_SERPRO_FLA_RADIUS_02_DIARIO,2022/06/30,Missed,,2022/07/01,TSM_OPFLA
CE_SERPRO_FLA_SGIC_DIARIO,2022/06/30,Completed,0,2022/06/30,TSM_OPFLA
SC_SERPRO_FNS_RLSL_DIARIO,2022/07/06,Completed,0,2022/07/06,TSM_OPFNS
SC_SERPRO_FNS_SGVL_DIARIO,2022/07/06,Completed,0,2022/07/06,TSM_OPFNS
SC_SERPRO_FNS_SERVICOSRL_DIARIO,2022/07/06,Completed,0,2022/07/06,TSM_OPFNS
SC_SERPRO_FNS_RADIUS_01_DIARIO,2022/07/06,Completed,0,2022/07/06,TSM_OPFNS
SC_SERPRO_FNS_RADIUS_02_DIARIO,2022/07/06,Completed,0,2022/07/06,TSM_OPFNS
SC_SERPRO_FNS_RLSL_DIARIO,2022/07/05,Completed,0,2022/07/05,TSM_OPFNS
SC_SERPRO_FNS_SGVL_DIARIO,2022/07/05,Completed,0,2022/07/05,TSM_OPFNS
SC_SERPRO_FNS_SERVICOSRL_DIARIO,2022/07/05,Completed,0,2022/07/05,TSM_OPFNS
SC_SERPRO_FNS_RADIUS_01_DIARIO,2022/07/05,Completed,0,2022/07/05,TSM_OPFNS
SC_SERPRO_FNS_RADIUS_02_DIARIO,2022/07/05,Completed,0,2022/07/05,TSM_OPFNS
SC_SERPRO_FNS_RLSL_DIARIO,2022/07/04,Completed,0,2022/07/04,TSM_OPFNS
SC_SERPRO_FNS_SGVL_DIARIO,2022/07/04,Completed,0,2022/07/04,TSM_OPFNS
SC_SERPRO_FNS_SERVICOSRL_DIARIO,2022/07/04,Completed,0,2022/07/04,TSM_OPFNS
SC_SERPRO_FNS_RADIUS_01_DIARIO,2022/07/04,Completed,0,2022/07/04,TSM_OPFNS
SC_SERPRO_FNS_RADIUS_02_DIARIO,2022/07/04,Completed,0,2022/07/04,TSM_OPFNS
SC_SERPRO_FNS_RLSL_DIARIO,2022/07/01,Completed,0,2022/07/01,TSM_OPFNS
SC_SERPRO_FNS_SGVL_DIARIO,2022/07/01,Completed,0,2022/07/01,TSM_OPFNS
SC_SERPRO_FNS_SERVICOSRL_DIARIO,2022/07/01,Completed,0,2022/07/01,TSM_OPFNS
SC_SERPRO_FNS_RADIUS_01_DIARIO,2022/07/01,Completed,0,2022/07/01,TSM_OPFNS
SC_SERPRO_FNS_RADIUS_02_DIARIO,2022/07/01,Completed,0,2022/07/01,TSM_OPFNS
